Title,Rating,Year,Month,Certificate,Runtime,Directors,Stars,Country_of_origin,top_50_director_1,top_50_director_2,top_1000_Stars_1,top_1000_Stars_2,top_1000_Stars_3,top_1000_Stars_4,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,Budget_inf,Income_inf,Profit_inf,ROI_inf
The Expendables 2,6.6,2012,8,R,103.0,Simon West,"Sylvester Stallone, Liam Hemsworth, Randy Couture, Jean Claude Van Damme","United States, Germany, China",0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,120463508.94,379431087.71,258967578.76999998,0.6825154478853074
American Reunion,6.7,2012,4,R,113.0,"Jon Hurwitz, Hayden Schlossberg","Jason Biggs, Alyson Hannigan, Seann William Scott, Chris Klein",United States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60231754.47,283076698.53,222844944.05999997,0.7872246116237054
Safety Not Guaranteed,6.9,2012,6,R,86.0,Colin Trevorrow,"Aubrey Plaza, Mark Duplass, Jake Johnson, Karan Soni",United States,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903476.32,5330147.68,4426671.359999999,0.830496944129698
Total Recall,6.2,2012,8,PG-13,118.0,Len Wiseman,"Colin Farrell, Bokeem Woodbine, Bryan Cranston, Kate Beckinsale","United States, Canada",0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150579386.17,239080514.67,88501128.5,0.3701729043964836
Piranha 3DD,3.8,2012,5,R,83.0,John Gulager,"Danielle Panabaker, Ving Rhames, David Hasselhoff, Matt Bush",United States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6023175.45,10261845.43,4238669.9799999995,0.4130514349405865
Chronicle,7.0,2012,2,PG-13,84.0,Josh Trank,"Dane DeHaan, Alex Russell, Michael B Jordan, Michael Kelly",United States,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14455621.07,152550286.03,138094664.96,0.9052402886536889
The Body,7.6,2012,12,,112.0,Oriol Paulo,"Jose Coronado, Hugo Silva, Bel n Rueda, Aura Garrido",Spain,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10576225.07,0.0,0.0
The Lucky One,6.4,2012,4,PG-13,101.0,Scott Hicks,"Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart",United States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,30115877.23,119689094.82,89573217.58999999,0.748382446410083
A Royal Affair,7.5,2012,3,R,137.0,Nikolaj Arcel,"Alicia Vikander, Mads Mikkelsen, Mikkel Boe F lsgaard, Trine Dyrholm","Denmark, Sweden, Czech Republic, Germany",0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,17779205.67,0.0,0.0
Man on a Ledge,6.6,2012,1,PG-13,102.0,Asger Leth,"Sam Worthington, Elizabeth Banks, Jamie Bell, Mandy Gonzalez",United States,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50594673.75,57384034.46,6789360.710000001,0.11831445407925403
Trouble with the Curve,6.8,2012,9,PG-13,111.0,Robert Lorenz,"Clint Eastwood, Amy Adams, John Goodman, Justin Timberlake",United States,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,36139052.68,58982712.92,22843660.240000002,0.3872941597478491
Step Up Revolution,6.4,2012,7,PG-13,99.0,Scott Speer,"Kathryn McCormick, Ryan Guzman, Cleopatra Coleman, Misha Gabriel Hamilton",United States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,39752957.95,169215989.67,129463031.71999998,0.7650756407386498
V/H/S,5.8,2012,9,R,116.0,"Matt Bettinelli Olpin, David Bruckner, Tyler Gillett, Justin Martinez, Glenn McQuaid, Radio Silence, Joe Swanberg, Chad Villella, Ti West, Adam Wingard","Calvin Reeder, Lane Hughes, Adam Wingard, Hannah Fierman",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,291521.69,2342156.34,2050634.65,0.8755327793361566
Mud,7.4,2012,5,PG-13,130.0,Jeff Nichols,"Matthew McConaughey, Tye Sheridan, Jacob Lofland, Sam Shepard",United States,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12046350.89,39286972.57,27240621.68,0.693375434604021
Taken 2,6.2,2012,10,PG-13,92.0,Olivier Megaton,"Liam Neeson, Famke Janssen, Maggie Grace, Leland Orser","France, United States, Turkey, United Kingdom",0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54208579.02,453126446.26,398917867.24,0.8803676557229777
Frankenweenie,6.9,2012,10,PG,87.0,Tim Burton,"Winona Ryder, Catherine O Hara, Martin Short, Martin Landau",United States,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46980768.49,101487712.73,54506944.24,0.5370792460857936
This Means War,6.3,2012,2,PG-13,103.0,McG,"Reese Witherspoon, Chris Pine, Tom Hardy, Til Schweiger",United States,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78301280.81,188514885.87,110213605.06,0.5846413907918305
The Iceman,6.8,2012,5,R,106.0,Ariel Vromen,"Michael Shannon, Chris Evans, James Franco, Winona Ryder",United States,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12046350.89,5484667.42,-6561683.470000001,-1.1963685247482154
Contraband,6.4,2012,1,R,109.0,Baltasar Korm kur,"Mark Wahlberg, Giovanni Ribisi, Kate Beckinsale, Robert Wahlberg","United States, United Kingdom, France",0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30115877.23,115960838.36,85844961.13,0.740292691429969
The Woman in Black,6.4,2012,2,PG-13,95.0,James Watkins,"Daniel Radcliffe, Janet McTeer, Ciar n Hinds, Emma Shorey","United Kingdom, Canada, United States, Sweden",0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,20478796.52,155344799.72,134866003.2,0.8681719854355482
The Watch,5.7,2012,7,R,102.0,Akiva Schaffer,"Ben Stiller, Vince Vaughn, Jonah Hill, Billy Crudup",United States,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81915186.08,82237862.04,322675.96000000834,0.003923691010389602
Abraham Lincoln: Vampire Hunter,5.9,2012,6,R,105.0,Timur Bekmambetov,"Benjamin Walker, Rufus Sewell, Dominic Cooper, Anthony Mackie","United States, Russia",0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,83119821.17,140305752.19,57185931.019999996,0.4075808021224935
Ice Age: Continental Drift,6.5,2012,7,PG,88.0,"Steve Martino, Michael Thurmeier","Ray Romano, Denis Leary, John Leguizamo, Aziz Ansari",United States,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114440333.49,1056759846.39,942319512.9,0.8917063949004687
Maniac,6.1,2012,1,Not Rated,89.0,Franck Khalfoun,"Elijah Wood, Nora Arnezeder, America Olivo, Megan Duffy","France, United States",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7227810.54,3169726.19,-4058084.35,-1.2802633750519632
LOL,4.3,2012,3,PG-13,97.0,Lisa Azuelos,"Miley Cyrus, Douglas Booth, Ashley Greene, Demi Moore",United States,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13250985.98,12743404.56,-507581.4199999999,-0.0398309115597912
The Three Stooges,5.1,2012,4,PG,92.0,"Bobby Farrelly, Peter Farrelly","Sean Hayes, Chris Diamantopoulos, Will Sasso, Jane Lynch",United States,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36139052.68,66037253.56,29898200.880000003,0.4527474912752868
Madagascar 3: Europe's Most Wanted,6.8,2012,6,PG,93.0,"Eric Darnell, Tom McGrath, Conrad Vernon","Ben Stiller, Jada Pinkett Smith, Chris Rock, David Schwimmer",United States,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174672087.96,899767575.68,725095487.7199999,0.8058697682810013
The Words,7.0,2012,9,PG-13,102.0,"Brian Klugman, Lee Sternthal","Bradley Cooper, Dennis Quaid, Olivia Wilde, Zoe Saldana",United States,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,7227810.54,19214127.24,11986316.7,0.6238283191466989
Diary of a Wimpy Kid: Dog Days,6.3,2012,8,PG,94.0,David Bowers,"Zachary Gordon, Robert Capron, Devon Bostick, Steve Zahn","United States, Canada",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26501971.97,93033600.54,66531628.57000001,0.7151354799107725
Promised Land,6.6,2012,1,R,106.0,Gus Van Sant,"Matt Damon, Frances McDormand, John Krasinski, Hal Holbrook","United States, United Arab Emirates",0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18069526.34,13298004.1,-4771522.24,-0.3588149171949797
Stuck in Love.,7.2,2012,5,R,97.0,Josh Boone,"Greg Kinnear, Jennifer Connelly, Lily Collins, Nat Wolff",United States,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1177736.79,0.0,0.0
Resident Evil: Retribution,5.3,2012,9,R,95.0,Paul W S Anderson,"Milla Jovovich, Sienna Guillory, Michelle Rodriguez, Aryana Engineer","Germany, Canada, United States",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,78301280.81,289304265.62,211002984.81,0.7293462623435756
Think Like a Man,6.5,2012,4,PG-13,122.0,Tim Story,"Chris Brown, Gabrielle Union, Kevin Hart, Michael Ealy",United States,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14455621.07,115729903.79,101274282.72,0.8750917386380037
Arthur Christmas,7.1,2011,11,PG,97.0,"Sarah Smith, Barry Cook","James McAvoy, Jim Broadbent, Bill Nighy, Hugh Laurie","United Kingdom, United States",0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124266300.99,183272819.4,59006518.41000001,0.3219600080534365
Harry Potter and the Deathly Hallows: Part 2,8.1,2011,7,PG-13,130.0,David Yates,"Daniel Radcliffe, Emma Watson, Rupert Grint, Michael Gambon","United Kingdom, United States",0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,155332876.24,1668101045.9,1512768169.66,0.9068804155349041
Drive,7.8,2011,9,R,100.0,Nicolas Winding Refn,"Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks",United States,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18639945.15,97816181.54,79176236.39000002,0.8094390431466848
Puss in Boots,6.6,2011,10,PG,90.0,Chris Miller,"Antonio Banderas, Salma Hayek, Zach Galifianakis, Billy Bob Thornton",United States,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161546191.29,689662408.63,528116217.34000003,0.7657604803908218
"Crazy, Stupid, Love.",7.4,2011,7,PG-13,118.0,"Glenn Ficarra, John Requa","Steve Carell, Ryan Gosling, Julianne Moore, Emma Stone",United States,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,62133150.5,180285032.53,118151882.03,0.6553615703529861
Sleeping Beauty,5.3,2011,12,TV-14,101.0,Julia Leigh,"Emily Browning, Rachael Blake, Ewen Leslie, Bridgette Barrett",Australia,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,507851.52,0.0,0.0
The Intouchables,8.5,2011,11,R,112.0,"Olivier Nakache, ric Toledano","Fran ois Cluzet, Omar Sy, Anne Le Ny, Audrey Fleurot",France,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12513616.51,530105761.83,517592145.32,0.9763941133806937
Scream 4,6.2,2011,4,R,111.0,Wes Craven,"Neve Campbell, Courteney Cox, David Arquette, Lucy Hale",United States,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,49706520.4,120825889.03,71119368.63,0.5886103483363709
Margin Call,7.1,2011,9,R,107.0,J C Chandor,"Zachary Quinto, Stanley Tucci, Kevin Spacey, Paul Bettany",United States,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4349320.53,24236947.81,19887627.279999997,0.8205499898710225
The Help,8.1,2011,8,PG-13,146.0,Tate Taylor,"Viola Davis, Emma Stone, Octavia Spencer, Bryce Dallas Howard","United States, India",0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31066575.25,269209410.98,238142835.73000002,0.8846007086568456
Transformers: Dark of the Moon,6.2,2011,6,PG-13,154.0,Michael Bay,"Shia LaBeouf, Rosie Huntington Whiteley, Tyrese Gibson, Josh Duhamel",United States,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,242319286.93,1396497332.72,1154178045.79,0.8264806661262808
Captain America: The First Avenger,6.9,2011,7,PG-13,124.0,Joe Johnston,"Chris Evans, Hugo Weaving, Samuel L Jackson, Hayley Atwell",United States,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,173972821.39,460493350.74,286520529.35,0.6222034018288636
Friends with Benefits,6.5,2011,7,R,109.0,Will Gluck,"Mila Kunis, Justin Timberlake, Patricia Clarkson, Jenna Elfman",United States,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43493205.35,185830616.28,142337410.93,0.7659524236605518
The Girl with the Dragon Tattoo,7.8,2011,12,R,158.0,David Fincher,"Daniel Craig, Rooney Mara, Christopher Plummer, Stellan Skarsg rd","United States, Sweden, Norway",1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,111839670.89,289065075.72,177225404.83000004,0.6130986401195959
Moneyball,7.6,2011,9,PG-13,133.0,Bennett Miller,"Brad Pitt, Robin Wright, Jonah Hill, Philip Seymour Hoffman",United States,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,62133150.5,136949188.08,74816037.58000001,0.5463050831400008
Immortals,6.0,2011,11,R,110.0,Tarsem Singh,"Henry Cavill, Mickey Rourke, John Hurt, Stephen Dorff","United States, Canada, United Kingdom",0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,93199725.74,281965228.72,188765502.98000002,0.6694637627373901
Horrible Bosses,6.9,2011,7,R,98.0,Seth Gordon,"Jason Bateman, Charlie Day, Jason Sudeikis, Steve Wiebe",United States,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43493205.35,260758615.32,217265409.97,0.8332051069659745
X: First Class,7.7,2011,6,PG-13,131.0,Matthew Vaughn,"James McAvoy, Michael Fassbender, Jennifer Lawrence, Kevin Bacon","United States, United Kingdom",0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,198826081.58,438183717.34,239357635.75999996,0.5462494982995344
Thor,7.0,2011,5,PG-13,115.0,Kenneth Branagh,"Chris Hemsworth, Anthony Hopkins, Natalie Portman, Tom Hiddleston",United States,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,186399451.49,558361567.55,371962116.05999994,0.6661671176476373
Shame,7.2,2011,1,NC-17,101.0,Steve McQueen,"Michael Fassbender, Carey Mulligan, James Badge Dale, Lucy Walters","United Kingdom, Canada, United States",1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8077309.56,23764397.86,15687088.3,0.660108806139976
Green Lantern,5.5,2011,6,PG-13,114.0,Martin Campbell,"Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong",United States,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,248532601.98,273200919.13,24668317.150000006,0.09029368286371624
No Strings Attached,6.2,2011,1,R,108.0,Ivan Reitman,"Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes","United States, United Kingdom",0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31066575.25,185440211.33,154373636.08,0.832471204453518
In Time,6.7,2011,10,PG-13,109.0,Andrew Niccol,"Justin Timberlake, Amanda Seyfried, Cillian Murphy, Olivia Wilde",United States,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,49706520.4,216137117.94,166430597.54,0.7700232108498892
Warrior,8.2,2011,9,PG-13,140.0,Gavin O Connor,"Tom Hardy, Nick Nolte, Joel Edgerton, Jennifer Morrison",United States,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,31066575.25,28964753.67,-2101821.579999998,-0.07256480079017355
Bridesmaids,6.8,2011,5,R,125.0,Paul Feig,"Kristen Wiig, Maya Rudolph, Rose Byrne, Terry Crews",United States,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40386547.82,380804243.71,340417695.89,0.8939440710362561
Contagion,6.8,2011,9,PG-13,106.0,Steven Soderbergh,"Matt Damon, Kate Winslet, Jude Law, Gwyneth Paltrow","United Arab Emirates, United States",0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,74559780.59,169643218.19,95083437.6,0.5604906498148766
Just Go with It,6.4,2011,2,PG-13,117.0,Dennis Dugan,"Adam Sandler, Jennifer Aniston, Brooklyn Decker, Nicole Kidman",United States,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99413040.79,267104935.08,167691894.29000002,0.6278127891563479
Limitless,7.4,2011,3,PG-13,105.0,Neil Burger,"Bradley Cooper, Anna Friel, Abbie Cornish, Robert De Niro",United States,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,33551901.27,201124330.9,167572429.63,0.8331783075679582
Sucker Punch,6.0,2011,3,PG-13,110.0,Zack Snyder,"Emily Browning, Vanessa Hudgens, Abbie Cornish, Jena Malone","United States, Canada",1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101898366.81,111581820.8,9683453.989999995,0.08678343766550183
Something Borrowed,5.8,2011,5,PG-13,112.0,Luke Greenfield,"Ginnifer Goodwin, Kate Hudson, Colin Egglesfield, John Krasinski",United States,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,43493205.35,80897820.49,37404615.13999999,0.4623686387771557
The Skin I Live In,7.6,2011,9,R,120.0,Pedro Almod var,"Antonio Banderas, Elena Anaya, Jan Cornet, Marisa Paredes","Spain, United States",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,13176066.29,41898109.44,28722043.15,0.6855212212171834
Hugo,7.5,2011,11,PG,126.0,Martin Scorsese,"Asa Butterfield, Chlo Grace Moretz, Christopher Lee, Ben Kingsley","United States, United Kingdom, France",1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,186399451.49,230849892.57,44450441.07999998,0.19255127470558123
Desire,5.4,2011,9,Not Rated,103.0,Laurent Bouhnik,"D borah R vy, H l ne Zimmer, Gowan Didi, Johnny Amaro",France,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1975834.19,0.0,0.0,0.0
The Cabin in the Woods,7.0,2011,4,R,95.0,Drew Goddard,"Kristen Connolly, Chris Hemsworth, Anna Hutchison, Fran Kranz","United States, Canada",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,37279890.3,87034673.24,49754782.94,0.5716662232165807
Mission: Impossible - Ghost Protocol,7.4,2011,12,PG-13,132.0,Brad Bird,"Tom Cruise, Jeremy Renner, Simon Pegg, Paula Patton",United States,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,180186136.44,863294619.81,683108483.3699999,0.7912808300836431
Pirates of the Caribbean: On Stranger Tides,6.6,2011,5,PG-13,136.0,Rob Marshall,"Johnny Depp, Pen lope Cruz, Ian McShane, Geoffrey Rush","United States, United Kingdom",0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,310665752.48,1299469860.69,988804108.21,0.7609288511585479
Tinker Tailor Soldier Spy,7.0,2011,1,R,127.0,Tomas Alfredson,"Gary Oldman, Colin Firth, Tom Hardy, Mark Strong","United Kingdom, France, Germany, United States",0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,30072444.84,101296133.79,71223688.95,0.7031234686375684
Midnight in Paris,7.7,2011,6,PG-13,94.0,Woody Allen,"Owen Wilson, Rachel McAdams, Kathy Bates, Kurt Fuller","Spain, United States, France",0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21125271.17,188477579.2,167352308.02999997,0.8879162643128854
We Need to Talk About Kevin,7.5,2011,10,R,112.0,Lynne Ramsay,"Tilda Swinton, John C Reilly, Ezra Miller, Jasper Newell","United Kingdom, United States",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,8698641.07,11472660.07,2774019.0,0.24179388067583527
A Very Harold & Kumar Christmas,6.2,2011,11,R,90.0,Todd Strauss Schulson,"Kal Penn, John Cho, Neil Patrick Harris, Patton Oswalt",United States,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23610597.19,44975422.72,21364825.529999997,0.47503334572327055
Sherlock Holmes: A Game of Shadows,7.4,2011,12,PG-13,129.0,Guy Ritchie,"Robert Downey Jr , Jude Law, Jared Harris, Rachel McAdams","United States, United Kingdom",1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,155332876.24,675820312.04,520487435.79999995,0.7701565438731497
The Best Exotic Marigold Hotel,7.2,2011,5,PG-13,124.0,John Madden,"Judi Dench, Bill Nighy, Maggie Smith, Tom Wilkinson",United Kingdom,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12426630.1,187023038.42,174596408.32,0.9335556185752187
Melancholia,7.1,2011,5,R,135.0,Lars von Trier,"Kirsten Dunst, Charlotte Gainsbourg, Kiefer Sutherland, Alexander Skarsg rd","Denmark, Sweden, France, Germany",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9195706.27,21174746.55,11979040.280000001,0.5657229592672504
Hanna,6.8,2011,4,PG-13,111.0,Joe Wright,"Saoirse Ronan, Cate Blanchett, Eric Bana, Vicky Krieps","United States, United Kingdom, Germany",0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37279890.3,79259629.03,41979738.730000004,0.5296484382245916
The Resident,5.3,2011,3,R,91.0,Antti J Jokinen,"Hilary Swank, Jeffrey Dean Morgan, Lee Pace, Christopher Lee","United Kingdom, United States",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24853260.2,8378227.87,-16475032.329999998,-1.9664101508855234
The Three Musketeers,5.7,2011,10,PG-13,110.0,Paul W S Anderson,"Logan Lerman, Matthew Macfadyen, Ray Stevenson, Milla Jovovich","United States, Germany, France, United Kingdom",0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,93199725.74,164372608.42,71172882.67999999,0.4329972211558581
Source Code,7.5,2011,4,PG-13,93.0,Duncan Jones,"Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga, Jeffrey Wright","United States, Canada, France, Germany",0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,39765216.32,183084892.71,143319676.39000002,0.7828044917775565
New Year's Eve,5.6,2011,12,PG-13,118.0,Garry Marshall,"Sarah Jessica Parker, Jessica Biel, Ashton Kutcher, Michelle Pfeiffer",United States,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69589128.55,176513617.4,106924488.85000001,0.6057577337373179
The Lincoln Lawyer,7.3,2011,3,R,118.0,Brad Furman,"Matthew McConaughey, Marisa Tomei, Ryan Phillippe, William H Macy",United States,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,49706520.4,107803938.85,58097418.449999996,0.5389174001409875
Rango,7.2,2011,3,PG,107.0,Gore Verbinski,"Johnny Depp, Isla Fisher, Timothy Olyphant, Abigail Breslin",United States,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167759506.34,305352874.77,137593368.42999998,0.45060446388015507
Rise of the Planet of the Apes,7.6,2011,8,PG-13,105.0,Rupert Wyatt,"James Franco, Andy Serkis, Freida Pinto, Karin Konoval","United States, United Kingdom, Canada",0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,115567659.92,598716123.02,483148463.09999996,0.8069741978267395
The Guard,7.3,2011,7,R,96.0,John Michael McDonagh,"Brendan Gleeson, Don Cheadle, Mark Strong, Ronan Collins","United Kingdom, Ireland, United States",0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7455978.06,24308854.5,16852876.44,0.6932813901206246
Rio,6.9,2011,4,G,96.0,Carlos Saldanha,"Jesse Eisenberg, Anne Hathaway, George Lopez, Karen Disher",United States,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111839670.89,601283339.28,489443668.39,0.8139983871432042
I Am Number Four,6.1,2011,2,PG-13,111.0,D J Caruso,"Alex Pettyfer, Timothy Olyphant, Dianna Agron, Teresa Palmer","United States, India",0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74559780.59,186248389.64,111688609.04999998,0.5996755690928829
