Title,Rating,Year,Month,Certificate,Runtime,Directors,Stars,Filming_location,Budget,Income,Country_of_origin, Action, Adventure, Biography, Comedy, Crime, Drama, Family, Fantasy, History, Horror, Music, Musical, Mystery, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Horror,Mystery,Romance,Sci-Fi,Thriller
Green Lantern,5.5,2011,June,PG-13,114,Martin Campbell,"Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong",USA,"$200,000,000 ","$219,851,172 ",United States,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No Strings Attached,6.2,2011,January,R,108,Ivan Reitman,"Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes",USA,"$25,000,000 ","$149,228,077 ","United States, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
In Time,6.7,2011,October,PG-13,109,Andrew Niccol,"Justin Timberlake, Amanda Seyfried, Cillian Murphy, Olivia Wilde",USA,"$40,000,000 ","$173,930,596 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Warrior,8.2,2011,September,PG-13,140,Gavin O Connor,"Tom Hardy, Nick Nolte, Joel Edgerton, Jennifer Morrison",USA,"$25,000,000 ","$23,308,615 ",United States,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridesmaids,6.8,2011,May,R,125,Paul Feig,"Kristen Wiig, Maya Rudolph, Rose Byrne, Terry Crews",USA,"$32,500,000 ","$306,442,085 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Contagion,6.8,2011,September,PG-13,106,Steven Soderbergh,"Matt Damon, Kate Winslet, Jude Law, Gwyneth Paltrow",Morocco,"$60,000,000 ","$136,515,867 ","United Arab Emirates, United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Just Go with It,6.4,2011,February,PG-13,117,Dennis Dugan,"Adam Sandler, Jennifer Aniston, Brooklyn Decker, Nicole Kidman",USA,"$80,000,000 ","$214,945,591 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Limitless,7.4,2011,March,PG-13,105,Neil Burger,"Bradley Cooper, Anna Friel, Abbie Cornish, Robert De Niro",Mexico,"$27,000,000 ","$161,849,455 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sucker Punch,6.0,2011,March,PG-13,110,Zack Snyder,"Emily Browning, Vanessa Hudgens, Abbie Cornish, Jena Malone",Canada,"$82,000,000 ","$89,792,502 ","United States, Canada",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Something Borrowed,5.8,2011,May,PG-13,112,Luke Greenfield,"Ginnifer Goodwin, Kate Hudson, Colin Egglesfield, John Krasinski",USA,"$35,000,000 ","$65,100,369 ",United States,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Skin I Live In,7.6,2011,September,R,120,Pedro Almod var,"Antonio Banderas, Elena Anaya, Jan Cornet, Marisa Paredes",Spain,"€ 10,002,914","$33,716,389 ","Spain, United States",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hugo,7.5,2011,November,PG,126,Martin Scorsese,"Asa Butterfield, Chlo Grace Moretz, Christopher Lee, Ben Kingsley",UK,"$150,000,000 ","$185,770,310 ","United States, United Kingdom, France",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Desire,5.4,2011,September,Not Rated,103,Laurent Bouhnik,"D borah R vy, H l ne Zimmer, Gowan Didi, Johnny Amaro",France,"€ 1,500,000",Unknown,France,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Cabin in the Woods,7.0,2011,April,R,95,Drew Goddard,"Kristen Connolly, Chris Hemsworth, Anna Hutchison, Fran Kranz",Canada,"$30,000,000 ","$70,038,838 ","United States, Canada",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mission: Impossible - Ghost Protocol,7.4,2011,December,PG-13,132,Brad Bird,"Tom Cruise, Jeremy Renner, Simon Pegg, Paula Patton",United Arab Emirates,"$145,000,000 ","$694,713,380 ",United States,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pirates of the Caribbean: On Stranger Tides,6.6,2011,May,PG-13,136,Rob Marshall,"Johnny Depp, Pen lope Cruz, Ian McShane, Geoffrey Rush",USA,"$250,000,000 ","$1,045,713,802 ","United States, United Kingdom",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tinker Tailor Soldier Spy,7.0,2011,January,R,127,Tomas Alfredson,"Gary Oldman, Colin Firth, Tom Hardy, Mark Strong",Turkey,"£20,000,000","$81,515,369 ","United Kingdom, France, Germany, United States",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Midnight in Paris,7.7,2011,June,PG-13,94,Woody Allen,"Owen Wilson, Rachel McAdams, Kathy Bates, Kurt Fuller",France,"$17,000,000 ","$151,672,318 ","Spain, United States, France",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
We Need to Talk About Kevin,7.5,2011,October,R,112,Lynne Ramsay,"Tilda Swinton, John C Reilly, Ezra Miller, Jasper Newell",USA,"$7,000,000 ","$9,232,318 ","United Kingdom, United States",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A Very Harold & Kumar Christmas,6.2,2011,November,R,90,Todd Strauss Schulson,"Kal Penn, John Cho, Neil Patrick Harris, Patton Oswalt",USA,"$19,000,000 ","$36,192,775 ",United States,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock Holmes: A Game of Shadows,7.4,2011,December,PG-13,129,Guy Ritchie,"Robert Downey Jr , Jude Law, Jared Harris, Rachel McAdams",Switzerland,"$125,000,000 ","$543,848,418 ","United States, United Kingdom",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Best Exotic Marigold Hotel,7.2,2011,May,PG-13,124,John Madden,"Judi Dench, Bill Nighy, Maggie Smith, Tom Wilkinson",India,"$10,000,000 ","$150,501,815 ",United Kingdom,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Melancholia,7.1,2011,May,R,135,Lars von Trier,"Kirsten Dunst, Charlotte Gainsbourg, Kiefer Sutherland, Alexander Skarsg rd",Sweden,"$7,400,000 ","$17,039,814 ","Denmark, Sweden, France, Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hanna,6.8,2011,April,PG-13,111,Joe Wright,"Saoirse Ronan, Cate Blanchett, Eric Bana, Vicky Krieps",Finland,"$30,000,000 ","$63,782,078 ","United States, United Kingdom, Germany",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Resident,5.3,2011,March,R,91,Antti J Jokinen,"Hilary Swank, Jeffrey Dean Morgan, Lee Pace, Christopher Lee",USA,"$20,000,000 ","$6,742,156 ","United Kingdom, United States",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Three Musketeers,5.7,2011,October,PG-13,110,Paul W S Anderson,"Logan Lerman, Matthew Macfadyen, Ray Stevenson, Milla Jovovich",Germany,"$75,000,000 ","$132,274,484 ","United States, Germany, France, United Kingdom",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Source Code,7.5,2011,April,PG-13,93,Duncan Jones,"Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga, Jeffrey Wright",Canada,"$32,000,000 ","$147,332,697 ","United States, Canada, France, Germany",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
New Year's Eve,5.6,2011,December,PG-13,118,Garry Marshall,"Sarah Jessica Parker, Jessica Biel, Ashton Kutcher, Michelle Pfeiffer",USA,"$56,000,000 ","$142,044,638 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Lincoln Lawyer,7.3,2011,March,R,118,Brad Furman,"Matthew McConaughey, Marisa Tomei, Ryan Phillippe, William H Macy",USA,"$40,000,000 ","$86,752,352 ",United States,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rango,7.2,2011,March,PG,107,Gore Verbinski,"Johnny Depp, Isla Fisher, Timothy Olyphant, Abigail Breslin",Unknown,"$135,000,000 ","$245,724,603 ",United States,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rise of the Planet of the Apes,7.6,2011,August,PG-13,105,Rupert Wyatt,"James Franco, Andy Serkis, Freida Pinto, Karin Konoval",Canada,"$93,000,000 ","$481,800,873 ","United States, United Kingdom, Canada",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Guard,7.3,2011,July,R,96,John Michael McDonagh,"Brendan Gleeson, Don Cheadle, Mark Strong, Ronan Collins",Ireland,"$6,000,000 ","$19,561,904 ","United Kingdom, Ireland, United States",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rio,6.9,2011,April,G,96,Carlos Saldanha,"Jesse Eisenberg, Anne Hathaway, George Lopez, Karen Disher",Brazil,"$90,000,000 ","$483,866,772 ",United States,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I Am Number Four,6.1,2011,February,PG-13,111,D J Caruso,"Alex Pettyfer, Timothy Olyphant, Dianna Agron, Teresa Palmer",USA,"$60,000,000 ","$149,878,437 ","United States, India",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
One Day,7.0,2011,August,PG-13,107,Lone Scherfig,"Anne Hathaway, Jim Sturgess, Patricia Clarkson, Tom Mison",UK,"$15,000,000 ","$59,389,433 ","United States, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Change-Up,6.3,2011,August,R,112,David Dobkin,"Jason Bateman, Ryan Reynolds, Olivia Wilde, Leslie Mann",USA,"$52,000,000 ","$75,450,437 ",United States,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cars 2,6.2,2011,June,G,106,"John Lasseter, Bradford Lewis","Owen Wilson, Larry the Cable Guy, Michael Caine, Emily Mortimer",USA,"$200,000,000 ","$559,852,396 ",United States,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Hangover Part II,6.4,2011,May,R,102,Todd Phillips,"Bradley Cooper, Zach Galifianakis, Ed Helms, Justin Bartha",Thailand,"$80,000,000 ","$586,764,305 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bad Teacher,5.6,2011,June,R,92,Jake Kasdan,"Cameron Diaz, Jason Segel, Justin Timberlake, Lucy Punch",USA,"$20,000,000 ","$216,197,492 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Super 8,7.0,2011,June,PG-13,112,J J Abrams,"Elle Fanning, AJ Michalka, Kyle Chandler, Joel Courtney",USA,"$50,000,000 ","$260,095,986 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fast Five,7.3,2011,April,PG-13,130,Justin Lin,"Vin Diesel, Paul Walker, Dwayne Johnson, Jordana Brewster",Puerto Rico,"$125,000,000 ","$626,137,675 ",United States,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Killer Joe,6.7,2011,June,R,102,William Friedkin,"Matthew McConaughey, Emile Hirsch, Juno Temple, Thomas Haden Church",USA,"$11,000,000 ","$4,633,668 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Descendants,7.3,2011,December,R,115,Alexander Payne,"George Clooney, Shailene Woodley, Amara Miller, Nick Krause",USA,"$20,000,000 ","$177,243,185 ",United States,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Conan the Barbarian,5.1,2011,August,R,113,Marcus Nispel,"Jason Momoa, Ron Perlman, Rose McGowan, Stephen Lang",Bulgaria,"$90,000,000 ","$63,523,283 ","United States, Bulgaria, Germany, India",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Steel,7.0,2011,October,PG-13,127,Shawn Levy,"Hugh Jackman, Evangeline Lilly, Dakota Goyo, Anthony Mackie",USA,"$110,000,000 ","$299,268,508 ","United States, India",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hall Pass,5.9,2011,February,R,105,"Bobby Farrelly, Peter Farrelly","Owen Wilson, Jason Sudeikis, Christina Applegate, Jenna Fischer",USA,"$36,000,000 ","$86,157,237 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Adventures of Tintin,7.3,2011,December,PG,107,Steven Spielberg,"Jamie Bell, Andy Serkis, Daniel Craig, Simon Pegg",New Zealand,"$135,000,000 ","$373,993,951 ","United States, New Zealand, United Kingdom, France, Australia",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Twilight Saga: Breaking Dawn - Part 1,4.9,2011,November,PG-13,117,Bill Condon,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Gil Birmingham",USA,"$110,000,000 ","$712,205,856 ",United States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Young Adult,6.3,2011,December,R,94,Jason Reitman,"Charlize Theron, Patrick Wilson, Patton Oswalt, Elizabeth Reaser",USA,"$12,000,000 ","$22,939,027 ",United States,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Thing,6.2,2011,October,R,103,Matthijs van Heijningen Jr,"Mary Elizabeth Winstead, Joel Edgerton, Ulrich Thomsen, Eric Christian Olsen",Canada,"$38,000,000 ","$31,505,287 ","Canada, United States",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Footloose,5.8,2011,October,PG-13,113,Craig Brewer,"Kenny Wormald, Julianne Hough, Dennis Quaid, Andie MacDowell",USA,"$24,000,000 ","$63,543,328 ",United States,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Tree of Life,6.8,2011,May,PG-13,139,Terrence Malick,"Brad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken",USA,"$32,000,000 ","$58,409,247 ",United States,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Detachment,7.7,2011,February,Not Rated,98,Tony Kaye,"Adrien Brody, Christina Hendricks, Marcia Gay Harden, Lucy Liu",USA,Unknown,"$1,688,710 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Raid: Redemption,7.6,2011,April,R,101,Gareth Evans,"Iko Uwais, Ananda George, Ray Sahetapy, Donny Alamsyah",Indonesia,"$1,100,000 ","$9,148,519 ","Indonesia, France, United States",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowboys & Aliens,6.0,2011,July,PG-13,119,Jon Favreau,"Daniel Craig, Harrison Ford, Olivia Wilde, Abigail Spencer",USA,"$163,000,000 ","$174,822,325 ","United States, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Now & Later,5.1,2011,February,Unrated,99,Philippe Diaz,"Keller Wortham, Shari Solanis, Luis Fernandez Gil, Adrian Qui onez",USA,Unknown,"$1,808 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Colombiana,6.4,2011,August,PG-13,108,Olivier Megaton,"Zoe Saldana, Michael Vartan, Callum Blue, Jordi Moll ",Mexico,"$40,000,000 ","$71,508,440 ","France, United States, United Kingdom",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Gun Preacher,6.7,2011,November,R,129,Marc Forster,"Gerard Butler, Michelle Monaghan, Michael Shannon, Kathy Baker",South Africa,"$30,000,000 ","$3,338,690 ",United States,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A Separation,8.3,2011,March,PG-13,123,Asghar Farhadi,"Payman Maadi, Leila Hatami, Sareh Bayat, Shahab Hosseini",Iran,"$500,000 ","$22,926,076 ","Iran, France, Australia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Texas Killing Fields,5.7,2011,October,R,105,Ami Canaan Mann,"Sam Worthington, Jeffrey Dean Morgan, Chlo Grace Moretz, Jessica Chastain",USA,Unknown,"$1,271,319 ",United States,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
War Horse,7.2,2011,December,PG-13,146,Steven Spielberg,"Jeremy Irvine, Emily Watson, David Thewlis, Benedict Cumberbatch",UK,"$66,000,000 ","$177,584,879 ","United States, India",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30 Minutes or Less,6.1,2011,August,R,83,Ruben Fleischer,"Jesse Eisenberg, Danny McBride, Nick Swardson, Aziz Ansari",USA,"$28,000,000 ","$40,662,632 ",United States,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tower Heist,6.2,2011,November,PG-13,104,Brett Ratner,"Eddie Murphy, Ben Stiller, Casey Affleck, Alan Alda",USA,"$75,000,000 ","$152,930,623 ","United States, Japan",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chalet Girl,6.2,2011,October,R,97,Phil Traill,"Felicity Jones, Ed Westwick, Bill Nighy, Brooke Shields",UK,Unknown,"$5,468,650 ","United Kingdom, Germany, Austria, United States",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Diary of a Wimpy Kid: Rodrick Rules,6.5,2011,March,PG,99,David Bowers,"Zachary Gordon, Devon Bostick, Robert Capron, Rachael Harris",Canada,"$21,000,000 ","$72,526,996 ",United States,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Grey,6.8,2011,January,R,117,Joe Carnahan,"Liam Neeson, Dermot Mulroney, Frank Grillo, Dallas Roberts",Canada,"$25,000,000 ","$79,781,695 ",United States,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Adjustment Bureau,7.0,2011,March,PG-13,106,George Nolfi,"Matt Damon, Emily Blunt, Lisa Thoreson, Florence Kastriner",USA,"$50,200,000 ","$127,869,379 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kung Fu Panda 2,7.2,2011,May,PG,90,Jennifer Yuh Nelson,"Jack Black, Angelina Jolie, Jackie Chan, Dustin Hoffman",USA,"$150,000,000 ","$665,692,281 ",United States,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mr. Popper's Penguins,6.0,2011,June,PG,94,Mark Waters,"Jim Carrey, Carla Gugino, Angela Lansbury, Ophelia Lovibond",USA,"$55,000,000 ","$187,361,754 ",United States,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Paul,6.9,2011,March,R,104,Greg Mottola,"Simon Pegg, Nick Frost, Seth Rogen, Mia Stallard",USA,"$40,000,000 ","$97,984,015 ","United States, United Kingdom",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Final Destination 5,5.9,2011,August,R,92,Steven Quale,"Nicholas D Agosto, Emma Bell, Arlen Escarpeta, Miles Fisher",Canada,"$40,000,000 ","$157,887,643 ","United States, Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fright Night,6.4,2011,August,R,106,Craig Gillespie,"Anton Yelchin, Colin Farrell, David Tennant, Toni Collette",USA,"$30,000,000 ","$41,002,607 ","United States, India",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"67th Street, New York, NY",5.5,2011,January,,105,Enzo Zelocchi,"Enzo Zelocchi, David Man, Ladae Bond, Casey Cadag",Unknown,"$300,000 ",Unknown,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Muppets,7.1,2011,November,PG,103,James Bobin,"Amy Adams, Jason Segel, Chris Cooper, Rashida Jones",USA,"$45,000,000 ","$165,184,237 ",United States,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
You're Next,6.6,2011,August,R,95,Adam Wingard,"Sharni Vinson, Joe Swanberg, AJ Bowen, Nicholas Tucci",USA,"$1,000,000 ","$26,895,481 ","United States, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Inbetweeners,6.7,2011,August,R,97,Ben Palmer,"James Buckley, Blake Harrison, Joe Thomas, Simon Bird",Greece,"£3,500,000","$88,823,111 ",United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Hidden Face,7.3,2011,September,R,97,Andr s Baiz,"Quim Guti rrez, Martina Garc a, Mar a Soledad Rodr guez, Jose Luis Garcia",Colombia,"$2,600,000 ","$6,318,409 ","Spain, Colombia",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Goon,6.8,2011,February,R,92,Michael Dowse,"Seann William Scott, Jay Baruchel, Alison Pill, Eugene Levy",Canada,Unknown,"$6,985,158 ","United States, Canada",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50/50,7.6,2011,September,R,100,Jonathan Levine,"Joseph Gordon Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard",Canada,"$8,000,000 ","$41,097,853 ",United States,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Inception,8.8,2010,July,PG-13,148,Christopher Nolan,"Leonardo DiCaprio, Joseph Gordon Levitt, Elliot Page, Ken Watanabe",Canada,"$160,000,000 ","$836,848,102 ","United States, United Kingdom",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shutter Island,8.2,2010,February,R,138,Martin Scorsese,"Leonardo DiCaprio, Emily Mortimer, Mark Ruffalo, Ben Kingsley",USA,"$80,000,000 ","$294,805,697 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Black Swan,8.0,2010,December,R,108,Darren Aronofsky,"Natalie Portman, Mila Kunis, Vincent Cassel, Winona Ryder",USA,"$13,000,000 ","$329,398,046 ",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A Serbian Film,5.0,2010,June,NC-17,104,Srdjan Spasojevic,"Srdjan Zika Todorovic, Sergej Trifunovic, Jelena Gavrilovic, Slobodan Bestic",Serbia,Unknown,"$1,541 ",Serbia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kick-Ass,7.6,2010,April,R,117,Matthew Vaughn,"Aaron Taylor Johnson, Nicolas Cage, Chlo Grace Moretz, Garrett M Brown",Canada,"$30,000,000 ","$96,188,903 ","United Kingdom, United States",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
